Gr Liv Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
1363,439.0,241500,True,False,False,False,False
1663,529.0,256000,True,False,False,False,False
1357,312.0,177000,True,False,False,False,False
1079,249.0,125600,True,False,False,False,False
1094,495.0,155000,True,False,False,False,False
2358,360.0,240000,True,False,False,False,False
1518,0.0,260000,True,False,False,False,False
1674,396.0,185000,True,False,False,False,False
2108,540.0,235000,True,False,False,False,False
1509,322.0,159900,True,False,False,False,False
864,0.0,99600,False,False,True,False,False
1269,280.0,134500,True,False,False,False,False
1367,384.0,119000,True,False,False,False,False
1347,0.0,107500,False,True,False,False,False
1164,240.0,125000,False,True,False,False,False
1096,0.0,79000,True,False,False,False,False
1111,200.0,95000,True,False,False,False,False
2329,514.0,262280,True,False,False,False,False
2814,614.0,260000,True,False,False,False,False
1626,534.0,226500,True,False,False,False,False
2200,453.0,225000,True,False,False,False,False
2037,472.0,229000,True,False,False,False,False
1356,484.0,177439,True,False,False,False,False
1615,864.0,248500,True,False,False,False,False
2276,1348.0,475000,True,False,False,False,False
1766,874.0,395039,True,False,False,False,False
2097,678.0,228000,True,False,False,False,False
1511,811.0,225000,True,False,False,False,False
1643,438.0,195000,True,False,False,False,False
1688,603.0,200000,True,False,False,False,False
990,528.0,155000,True,False,False,False,False
1099,352.0,144000,True,False,False,False,False
990,672.0,145000,True,False,False,False,False
1418,558.0,226001,True,False,False,False,False
1771,600.0,215700,True,False,False,False,False
1652,532.0,207500,True,False,False,False,False
1790,588.0,193000,True,False,False,False,False
1724,527.0,188000,True,False,False,False,False
1479,577.0,191000,True,False,False,False,False
1494,530.0,221000,True,False,False,False,False
1792,564.0,231500,True,False,False,False,False
1823,626.0,235000,True,False,False,False,False
1786,608.0,223500,True,False,False,False,False
938,308.0,130250,True,False,False,False,False
985,328.0,149900,True,False,False,False,False
1174,528.0,158000,True,False,False,False,False
1026,576.0,147000,True,False,False,False,False
1076,576.0,143195,True,False,False,False,False
1558,440.0,163000,True,False,False,False,False
924,280.0,110000,True,False,False,False,False
864,352.0,127000,True,False,False,False,False
780,352.0,124900,True,False,False,False,False
1795,534.0,230000,True,False,False,False,False
2031,577.0,237000,True,False,False,False,False
1865,839.0,235000,True,False,False,False,False
2161,570.0,230500,True,False,False,False,False
1852,660.0,230000,True,False,False,False,False
2031,541.0,222500,True,False,False,False,False
2263,905.0,287000,True,False,False,False,False
1947,725.0,274000,True,False,False,False,False
1786,715.0,300000,True,False,False,False,False
2290,779.0,255900,True,False,False,False,False
1768,543.0,224900,True,False,False,False,False
2327,596.0,240000,True,False,False,False,False
1640,595.0,183000,True,False,False,False,False
1764,560.0,207000,True,False,False,False,False
1908,493.0,210000,True,False,False,False,False
848,420.0,136500,False,False,False,False,True
848,420.0,145000,False,False,False,False,True
1493,508.0,208900,True,False,False,False,False
1838,721.0,185000,False,False,True,False,False
1536,532.0,214000,True,False,False,False,False
1710,548.0,208500,True,False,False,False,False
1445,470.0,186500,True,False,False,False,False
1436,484.0,210000,True,False,False,False,False
1582,520.0,185900,True,False,False,False,False
1234,484.0,179900,True,False,False,False,False
1564,814.0,218836,True,False,False,False,False
1361,610.0,193000,True,False,False,False,False
1456,410.0,189000,True,False,False,False,False
848,420.0,149300,False,False,False,False,True
848,420.0,141000,False,False,False,False,True
848,420.0,149000,False,False,False,False,True
848,420.0,144500,False,False,False,False,True
796,0.0,85000,True,False,False,False,False
2200,0.0,145900,False,False,True,False,False
1092,264.0,123000,True,False,False,False,False
1256,276.0,147500,True,False,False,False,False
1033,504.0,165000,True,False,False,False,False
1127,480.0,135000,True,False,False,False,False
996,0.0,108000,True,False,False,False,False
1181,588.0,137500,True,False,False,False,False
1656,397.0,165400,True,False,False,False,False
1117,542.0,147000,True,False,False,False,False
1398,440.0,160500,True,False,False,False,False
1132,451.0,176000,True,False,False,False,False
3820,624.0,284700,True,False,False,False,False
5642,1418.0,160000,True,False,False,False,False
1072,525.0,148000,False,False,False,False,True
1152,0.0,82000,False,False,True,False,False
1152,0.0,82000,False,False,True,False,False
1440,0.0,118000,False,False,True,False,False
1152,0.0,82500,False,False,True,False,False
784,0.0,91900,False,True,False,False,False
1053,0.0,120000,True,False,False,False,False
1137,0.0,96000,True,False,False,False,False
930,286.0,99000,True,False,False,False,False
1200,240.0,130500,True,False,False,False,False
1470,548.0,135000,True,False,False,False,False
1393,300.0,135500,True,False,False,False,False
1204,312.0,100000,True,False,False,False,False
1292,205.0,108000,True,False,False,False,False
864,0.0,98000,True,False,False,False,False
864,0.0,67000,True,False,False,False,False
1716,0.0,135900,False,True,False,False,False
1482,400.0,140000,True,False,False,False,False
2192,240.0,179500,True,False,False,False,False
1694,576.0,136500,True,False,False,False,False
1424,312.0,168000,True,False,False,False,False
1964,0.0,130000,True,False,False,False,False
2601,621.0,189000,True,False,False,False,False
1920,480.0,161900,False,False,True,False,False
1316,369.0,145000,True,False,False,False,False
2555,672.0,191000,True,False,False,False,False
1680,308.0,177000,True,False,False,False,False
1264,400.0,147500,True,False,False,False,False
790,160.0,91000,True,False,False,False,False
1512,180.0,231000,True,False,False,False,False
1639,240.0,115000,True,False,False,False,False
1603,599.0,138000,True,False,False,False,False
1502,270.0,149000,True,False,False,False,False
1660,240.0,188700,True,False,False,False,False
1938,240.0,198000,True,False,False,False,False
1374,225.0,110000,True,False,False,False,False
1091,344.0,104000,True,False,False,False,False
1873,786.0,257076,True,False,False,False,False
3447,1014.0,381000,True,False,False,False,False
1954,431.0,311500,True,False,False,False,False
2161,506.0,263400,True,False,False,False,False
1898,484.0,236500,True,False,False,False,False
1640,924.0,224000,True,False,False,False,False
1032,462.0,116500,False,False,False,True,False
1556,452.0,151000,False,False,False,True,False
919,195.0,126000,True,False,False,False,False
1090,240.0,120000,True,False,False,False,False
796,0.0,55000,True,False,False,False,False
816,432.0,120500,True,False,False,False,False
778,924.0,120500,True,False,False,False,False
1200,0.0,119000,True,False,False,False,False
1656,288.0,126000,True,False,False,False,False
912,360.0,99500,True,False,False,False,False
1955,356.0,165500,True,False,False,False,False
733,487.0,13100,True,False,False,False,False
1361,185.0,89000,True,False,False,False,False
1317,250.0,40000,True,False,False,False,False
1049,195.0,80900,True,False,False,False,False
894,1248.0,81000,True,False,False,False,False
864,216.0,65000,True,False,False,False,False
1652,482.0,392500,False,False,False,False,True
1648,525.0,294464,False,False,False,False,True
1646,482.0,250000,False,False,False,False,True
1646,482.0,275000,False,False,False,False,True
2032,786.0,300000,True,False,False,False,False
1689,857.0,271000,True,False,False,False,False
1820,816.0,213000,True,False,False,False,False
1118,358.0,171000,True,False,False,False,False
1279,473.0,171500,True,False,False,False,False
1872,484.0,100000,False,False,True,False,False
1689,432.0,228500,True,False,False,False,False
1786,529.0,228950,False,True,False,False,False
1501,512.0,241500,False,False,False,False,True
2898,665.0,287000,True,False,False,False,False
1537,788.0,294000,True,False,False,False,False
1646,800.0,293077,True,False,False,False,False
1780,612.0,264966,True,False,False,False,False
1442,400.0,172500,True,False,False,False,False
1394,400.0,167500,True,False,False,False,False
1612,666.0,218689,True,False,False,False,False
1495,438.0,150000,True,False,False,False,False
1651,616.0,184000,True,False,False,False,False
1256,578.0,180000,True,False,False,False,False
1509,600.0,175000,True,False,False,False,False
1440,467.0,232500,True,False,False,False,False
1675,435.0,195000,True,False,False,False,False
2262,749.0,305000,True,False,False,False,False
1728,520.0,298751,True,False,False,False,False
1964,892.0,370000,True,False,False,False,False
1344,784.0,209200,False,False,True,False,False
1344,784.0,206300,False,False,True,False,False
1092,0.0,146000,True,False,False,False,False
1189,392.0,160500,False,False,False,False,True
1200,850.0,173000,True,False,False,False,False
1040,499.0,124000,False,False,False,False,True
1304,336.0,115000,False,False,False,False,True
1475,336.0,129500,False,False,False,False,True
988,297.0,105000,False,False,False,True,False
988,297.0,94900,False,False,False,True,False
1160,257.0,152500,True,False,False,False,False
1092,0.0,98000,False,False,False,True,False
630,0.0,81000,False,False,False,True,False
988,520.0,113000,True,False,False,False,False
816,264.0,128500,True,False,False,False,False
923,264.0,119500,True,False,False,False,False
816,264.0,130500,True,False,False,False,False
816,816.0,138000,True,False,False,False,False
845,264.0,134500,True,False,False,False,False
1750,423.0,160000,True,False,False,False,False
889,484.0,137500,True,False,False,False,False
1968,530.0,172000,True,False,False,False,False
1836,288.0,103000,True,False,False,False,False
1587,525.0,167300,True,False,False,False,False
1277,526.0,167000,True,False,False,False,False
2223,516.0,244000,True,False,False,False,False
2217,621.0,268000,True,False,False,False,False
1733,433.0,225000,True,False,False,False,False
1572,373.0,168000,True,False,False,False,False
1470,388.0,177000,True,False,False,False,False
1600,460.0,169000,True,False,False,False,False
1384,390.0,161500,True,False,False,False,False
1652,499.0,251000,False,False,False,False,True
1694,398.0,160000,True,False,False,False,False
1714,451.0,180000,True,False,False,False,False
1553,420.0,178750,True,False,False,False,False
1253,402.0,176000,True,False,False,False,False
2299,482.0,204000,True,False,False,False,False
1187,420.0,160000,True,False,False,False,False
1472,402.0,160000,True,False,False,False,False
1482,392.0,163900,True,False,False,False,False
1642,392.0,168000,True,False,False,False,False
1128,480.0,154204,True,False,False,False,False
1088,461.0,170000,False,False,False,False,True
2090,577.0,207500,False,False,False,False,True
1179,480.0,182000,False,False,False,False,True
1321,484.0,212000,False,False,False,False,True
1922,676.0,377426,True,False,False,False,False
2541,729.0,349265,True,False,False,False,False
2338,1110.0,591587,True,False,False,False,False
1424,828.0,155000,False,True,False,False,False
1612,556.0,319900,False,False,False,False,True
1419,567.0,392000,True,False,False,False,False
2234,724.0,441929,True,False,False,False,False
2042,724.0,455000,True,False,False,False,False
1440,467.0,182900,True,False,False,False,False
1284,480.0,174000,True,False,False,False,False
1868,477.0,178000,True,False,False,False,False
1479,484.0,176000,True,False,False,False,False
1664,663.0,213000,True,False,False,False,False
1930,481.0,192000,True,False,False,False,False
1969,534.0,190000,True,False,False,False,False
2030,551.0,195000,True,False,False,False,False
1032,564.0,148000,True,False,False,False,False
1177,495.0,151500,True,False,False,False,False
1725,550.0,197000,True,False,False,False,False
1353,478.0,192350,True,False,False,False,False
1620,462.0,152000,True,False,False,False,False
1220,944.0,170000,True,False,False,False,False
1484,487.0,175000,True,False,False,False,False
1743,539.0,175000,True,False,False,False,False
1935,550.0,197900,True,False,False,False,False
1324,585.0,174000,True,False,False,False,False
1877,488.0,178900,True,False,False,False,False
1109,288.0,139000,True,False,False,False,False
981,576.0,143250,True,False,False,False,False
1479,484.0,184000,True,False,False,False,False
1422,576.0,155000,True,False,False,False,False
914,368.0,133000,True,False,False,False,False
950,280.0,119500,True,False,False,False,False
872,480.0,123000,True,False,False,False,False
858,684.0,110000,True,False,False,False,False
914,270.0,128000,True,False,False,False,False
864,528.0,120500,True,False,False,False,False
767,367.0,133000,False,False,False,False,True
1337,511.0,155000,False,False,False,False,True
1337,522.0,177000,False,False,False,False,True
1092,264.0,113500,False,False,False,True,False
1218,264.0,113000,False,False,False,True,False
1218,264.0,113700,False,False,False,True,False
1302,440.0,106000,False,False,False,False,True
1365,440.0,122500,False,False,False,False,True
958,440.0,128000,False,False,False,False,True
1548,440.0,155000,False,False,False,False,True
1055,319.0,142500,False,False,False,True,False
988,360.0,129250,True,False,False,False,False
1816,730.0,356000,True,False,False,False,False
1828,774.0,314813,True,False,False,False,False
1694,818.0,318000,True,False,False,False,False
1694,856.0,322400,True,False,False,False,False
1734,928.0,318000,True,False,False,False,False
2122,938.0,345474,True,False,False,False,False
2121,732.0,415298,True,False,False,False,False
2656,1040.0,492000,True,False,False,False,False
2550,670.0,338931,True,False,False,False,False
2046,878.0,450000,True,False,False,False,False
2172,947.0,280000,True,False,False,False,False
2552,932.0,479069,True,False,False,False,False
1973,895.0,395000,True,False,False,False,False
2643,694.0,380000,True,False,False,False,False
1634,866.0,250000,True,False,False,False,False
1976,908.0,440000,True,False,False,False,False
2758,814.0,418000,True,False,False,False,False
2290,1174.0,500067,True,False,False,False,False
2152,728.0,260116,True,False,False,False,False
2473,852.0,317000,True,False,False,False,False
2100,786.0,319500,True,False,False,False,False
2161,789.0,325624,True,False,False,False,False
1802,843.0,372000,True,False,False,False,False
2956,916.0,342000,True,False,False,False,False
2468,872.0,354000,True,False,False,False,False
2385,818.0,350000,True,False,False,False,False
2374,656.0,285000,True,False,False,False,False
1818,774.0,281500,True,False,False,False,False
1614,878.0,245700,True,False,False,False,False
1721,554.0,232698,True,False,False,False,False
1828,876.0,250000,True,False,False,False,False
1362,460.0,194700,False,False,False,False,True
1302,631.0,204000,False,False,False,True,False
1302,631.0,200000,False,False,False,True,False
1362,460.0,207000,False,False,False,False,True
1554,627.0,209500,False,False,False,True,False
1554,627.0,209500,False,False,False,True,False
1370,484.0,202500,False,False,False,False,True
1577,564.0,280000,False,False,False,False,True
1561,556.0,277500,False,False,False,False,True
1869,617.0,318061,False,False,False,False,True
1324,550.0,221370,False,False,False,False,True
1405,478.0,200000,False,False,False,False,True
1496,572.0,181755,True,False,False,False,False
1536,400.0,176000,True,False,False,False,False
1484,393.0,178900,True,False,False,False,False
1458,454.0,168165,True,False,False,False,False
1495,440.0,171925,True,False,False,False,False
1746,350.0,198444,True,False,False,False,False
1326,388.0,203000,True,False,False,False,False
1456,400.0,179540,True,False,False,False,False
1302,436.0,176485,True,False,False,False,False
1340,396.0,181134,True,False,False,False,False
1412,432.0,156932,True,False,False,False,False
1504,440.0,166000,True,False,False,False,False
1456,400.0,177594,True,False,False,False,False
1258,462.0,173500,True,False,False,False,False
1258,648.0,172500,False,False,False,False,True
1402,648.0,194201,False,False,False,False,True
1589,630.0,226500,False,False,False,False,True
1266,388.0,185485,True,False,False,False,False
1530,630.0,259000,True,False,False,False,False
1119,437.0,188500,True,False,False,False,False
1374,400.0,175000,True,False,False,False,False
1959,434.0,215000,True,False,False,False,False
1525,534.0,206580,True,False,False,False,False
1720,440.0,183500,True,False,False,False,False
1394,400.0,165500,True,False,False,False,False
1948,434.0,211000,True,False,False,False,False
1690,463.0,181000,True,False,False,False,False
1995,435.0,219500,True,False,False,False,False
1647,460.0,175000,True,False,False,False,False
1430,400.0,170000,True,False,False,False,False
1320,400.0,162000,True,False,False,False,False
1690,442.0,187000,True,False,False,False,False
1644,460.0,185000,True,False,False,False,False
4476,813.0,745000,True,False,False,False,False
2551,925.0,384500,True,False,False,False,False
2285,648.0,248000,True,False,False,False,False
2633,804.0,466500,True,False,False,False,False
3078,806.0,410000,True,False,False,False,False
2582,758.0,322500,True,False,False,False,False
2385,600.0,252000,True,False,False,False,False
4316,832.0,755000,True,False,False,False,False
2013,455.0,269790,True,False,False,False,False
2398,834.0,315750,True,False,False,False,False
2520,721.0,290000,True,False,False,False,False
2531,752.0,290000,True,False,False,False,False
3228,546.0,430000,True,False,False,False,False
2202,517.0,263000,True,False,False,False,False
2538,933.0,330000,True,False,False,False,False
1369,605.0,213133,True,False,False,False,False
1542,852.0,260261,True,False,False,False,False
1905,788.0,320000,True,False,False,False,False
1464,754.0,282922,True,False,False,False,False
1534,484.0,215000,True,False,False,False,False
1966,1092.0,419005,True,False,False,False,False
1636,865.0,255000,True,False,False,False,False
1795,895.0,147000,True,False,False,False,False
1528,480.0,235876,True,False,False,False,False
1726,786.0,311872,True,False,False,False,False
1689,954.0,248328,True,False,False,False,False
1588,825.0,227000,True,False,False,False,False
1538,484.0,260000,True,False,False,False,False
1496,474.0,225000,True,False,False,False,False
1506,672.0,249000,True,False,False,False,False
1694,636.0,307000,True,False,False,False,False
1977,574.0,250000,True,False,False,False,False
1830,859.0,221300,True,False,False,False,False
1338,598.0,208900,True,False,False,False,False
1335,575.0,210400,True,False,False,False,False
1792,590.0,255000,True,False,False,False,False
1588,561.0,212109,True,False,False,False,False
1959,1025.0,270000,True,False,False,False,False
2610,550.0,303477,True,False,False,False,False
1880,880.0,310013,True,False,False,False,False
1656,826.0,249700,True,False,False,False,False
1761,578.0,227875,True,False,False,False,False
1584,594.0,261329,True,False,False,False,False
1685,658.0,253000,True,False,False,False,False
2443,744.0,265000,True,False,False,False,False
2466,610.0,340000,True,False,False,False,False
1100,0.0,146000,True,False,False,False,False
1143,0.0,147000,True,False,False,False,False
1094,576.0,149000,True,False,False,False,False
1486,566.0,181000,True,False,False,False,False
1721,471.0,201000,True,False,False,False,False
1820,492.0,191750,True,False,False,False,False
1349,539.0,179000,True,False,False,False,False
1494,514.0,215000,True,False,False,False,False
1575,529.0,179200,False,False,False,False,True
1266,283.0,128000,False,False,False,False,True
884,504.0,144000,True,False,False,False,False
2020,630.0,144000,False,False,True,False,False
894,308.0,120750,True,False,False,False,False
970,624.0,132500,True,False,False,False,False
1057,576.0,132000,True,False,False,False,False
999,264.0,132500,True,False,False,False,False
1120,544.0,129000,True,False,False,False,False
1696,349.0,143900,True,False,False,False,False
1040,686.0,145000,True,False,False,False,False
988,572.0,128500,True,False,False,False,False
902,288.0,125500,True,False,False,False,False
2503,564.0,300000,True,False,False,False,False
2167,518.0,294000,True,False,False,False,False
1037,431.0,129000,True,False,False,False,False
1701,611.0,171000,True,False,False,False,False
1055,542.0,147000,True,False,False,False,False
2810,750.0,302000,True,False,False,False,False
2872,541.0,285000,True,False,False,False,False
1378,540.0,214000,False,False,False,False,True
1151,484.0,166000,False,False,False,False,True
1565,476.0,193800,False,False,False,False,True
1352,466.0,208900,False,False,False,False,True
1352,466.0,194000,False,False,False,False,True
1550,528.0,207500,False,False,False,False,True
1241,569.0,199900,False,False,False,False,True
1250,528.0,164700,False,False,False,False,True
1501,440.0,176500,False,False,False,True,False
1458,440.0,176000,False,False,False,False,True
1512,440.0,168500,False,False,False,False,True
1573,440.0,177000,False,False,False,True,False
1525,440.0,177000,False,False,False,True,False
1102,480.0,148800,False,False,False,False,True
1441,492.0,174000,False,False,False,True,False
1950,576.0,239000,True,False,False,False,False
1358,625.0,204000,True,False,False,False,False
2048,552.0,301000,True,False,False,False,False
2362,1105.0,312500,True,False,False,False,False
1494,478.0,279700,False,False,False,False,True
2362,546.0,255000,True,False,False,False,False
1432,588.0,194000,True,False,False,False,False
1437,528.0,218000,True,False,False,False,False
1295,571.0,213750,False,False,False,False,True
1855,512.0,187000,True,False,False,False,False
1262,460.0,181500,True,False,False,False,False
2497,676.0,373000,True,False,False,False,False
2620,600.0,190000,False,False,True,False,False
1929,650.0,226000,True,False,False,False,False
1152,412.0,143450,True,False,False,False,False
2411,570.0,240050,True,False,False,False,False
1082,480.0,162500,True,False,False,False,False
1295,528.0,164000,True,False,False,False,False
1610,515.0,185000,True,False,False,False,False
1594,472.0,188500,True,False,False,False,False
2075,473.0,255000,True,False,False,False,False
1680,528.0,136905,False,False,True,False,False
1093,484.0,158500,True,False,False,False,False
1242,528.0,175500,True,False,False,False,False
1052,311.0,127000,True,False,False,False,False
1107,308.0,127000,True,False,False,False,False
1214,318.0,143000,True,False,False,False,False
1073,515.0,156000,True,False,False,False,False
1344,484.0,144000,True,False,False,False,False
1728,352.0,119000,False,False,True,False,False
1224,530.0,103000,False,False,True,False,False
1422,286.0,139900,True,False,False,False,False
958,301.0,151500,True,False,False,False,False
1065,461.0,126500,True,False,False,False,False
1138,264.0,145000,True,False,False,False,False
912,297.0,120000,True,False,False,False,False
1074,396.0,124000,True,False,False,False,False
882,294.0,106500,True,False,False,False,False
1187,440.0,140500,True,False,False,False,False
964,784.0,137500,True,False,False,False,False
894,312.0,117600,True,False,False,False,False
1200,440.0,163500,True,False,False,False,False
1042,440.0,161000,True,False,False,False,False
1302,309.0,158000,True,False,False,False,False
2154,539.0,224500,True,False,False,False,False
1374,286.0,147000,True,False,False,False,False
1652,510.0,200000,True,False,False,False,False
1429,572.0,181900,True,False,False,False,False
1327,624.0,150750,True,False,False,False,False
1224,462.0,101800,False,False,True,False,False
932,306.0,124000,True,False,False,False,False
908,512.0,138500,True,False,False,False,False
334,0.0,39300,True,False,False,False,False
666,0.0,64500,True,False,False,False,False
670,0.0,64000,True,False,False,False,False
808,308.0,112000,True,False,False,False,False
1977,540.0,165000,True,False,False,False,False
1150,288.0,144000,True,False,False,False,False
1920,400.0,137000,False,False,True,False,False
1376,240.0,105000,True,False,False,False,False
1644,312.0,146500,True,False,False,False,False
1560,792.0,126000,False,False,True,False,False
1280,432.0,175000,True,False,False,False,False
1254,525.0,158500,True,False,False,False,False
912,275.0,114500,True,False,False,False,False
1524,315.0,144000,True,False,False,False,False
2380,596.0,129000,True,False,False,False,False
936,315.0,141000,True,False,False,False,False
1008,308.0,131000,True,False,False,False,False
1053,692.0,142100,True,False,False,False,False
1056,308.0,139000,True,False,False,False,False
1442,301.0,157900,True,False,False,False,False
1056,260.0,139400,True,False,False,False,False
1244,336.0,150000,True,False,False,False,False
1144,336.0,120000,True,False,False,False,False
1721,464.0,174850,True,False,False,False,False
922,308.0,116000,True,False,False,False,False
1048,286.0,135000,True,False,False,False,False
1657,484.0,163500,True,False,False,False,False
1411,310.0,130000,True,False,False,False,False
1216,336.0,129500,True,False,False,False,False
1154,336.0,142000,True,False,False,False,False
1560,484.0,128600,False,False,True,False,False
948,410.0,125000,True,False,False,False,False
1040,293.0,136000,True,False,False,False,False
1008,240.0,134500,True,False,False,False,False
925,252.0,127000,True,False,False,False,False
1360,572.0,130000,True,False,False,False,False
1540,352.0,115000,True,False,False,False,False
925,390.0,116900,True,False,False,False,False
928,252.0,132000,True,False,False,False,False
1647,280.0,153000,True,False,False,False,False
924,420.0,112500,True,False,False,False,False
1544,0.0,138000,True,False,False,False,False
893,576.0,135000,True,False,False,False,False
1728,371.0,156000,True,False,False,False,False
3086,1200.0,301600,True,False,False,False,False
1034,240.0,109000,True,False,False,False,False
882,0.0,103200,True,False,False,False,False
1281,580.0,128500,True,False,False,False,False
968,216.0,64500,True,False,False,False,False
1534,0.0,148000,True,False,False,False,False
691,216.0,86000,True,False,False,False,False
1651,276.0,172000,True,False,False,False,False
888,240.0,120000,True,False,False,False,False
952,288.0,128500,True,False,False,False,False
2080,504.0,135000,True,False,False,False,False
924,576.0,122900,True,False,False,False,False
1082,240.0,119200,True,False,False,False,False
1846,315.0,143000,True,False,False,False,False
988,276.0,119000,True,False,False,False,False
1238,357.0,102000,True,False,False,False,False
864,720.0,129000,True,False,False,False,False
1134,254.0,135000,True,False,False,False,False
1040,286.0,152000,True,False,False,False,False
1170,338.0,140000,True,False,False,False,False
1242,324.0,152000,True,False,False,False,False
1377,351.0,156500,True,False,False,False,False
1800,0.0,141000,False,False,True,False,False
925,300.0,99000,True,False,False,False,False
1851,440.0,187000,True,False,False,False,False
1812,264.0,169500,True,False,False,False,False
864,294.0,125500,True,False,False,False,False
936,288.0,130000,True,False,False,False,False
960,576.0,103000,True,False,False,False,False
1432,360.0,132000,True,False,False,False,False
1296,576.0,127500,True,False,False,False,False
1022,184.0,89500,True,False,False,False,False
936,672.0,140000,False,False,True,False,False
967,180.0,99900,True,False,False,False,False
1047,273.0,100000,True,False,False,False,False
1072,379.0,130000,True,False,False,False,False
1174,576.0,135000,True,False,False,False,False
1183,308.0,120000,True,False,False,False,False
1131,672.0,89471,True,False,False,False,False
1141,252.0,85000,True,False,False,False,False
960,308.0,108500,True,False,False,False,False
1798,342.0,137000,True,False,False,False,False
866,0.0,110500,True,False,False,False,False
968,480.0,100000,True,False,False,False,False
1772,816.0,184900,True,False,False,False,False
1642,374.0,145000,True,False,False,False,False
1472,250.0,125000,True,False,False,False,False
1232,480.0,114000,True,False,False,False,False
2337,560.0,90000,False,True,False,False,False
1650,468.0,144100,True,False,False,False,False
2210,205.0,117500,True,False,False,False,False
1358,336.0,124500,True,False,False,False,False
2454,576.0,185000,True,False,False,False,False
2291,506.0,133900,False,True,False,False,False
1616,216.0,152000,True,False,False,False,False
1559,812.0,153500,True,False,False,False,False
2554,704.0,159500,True,False,False,False,False
1248,160.0,87000,True,False,False,False,False
968,331.0,104500,True,False,False,False,False
1382,384.0,110000,True,False,False,False,False
1060,308.0,136500,True,False,False,False,False
1435,308.0,128250,True,False,False,False,False
1167,495.0,144000,True,False,False,False,False
1635,440.0,210000,True,False,False,False,False
1274,224.0,135000,True,False,False,False,False
1232,217.0,128000,True,False,False,False,False
1218,440.0,131000,True,False,False,False,False
884,240.0,113000,True,False,False,False,False
1409,528.0,126000,True,False,False,False,False
1322,280.0,132000,True,False,False,False,False
1426,230.0,131750,True,False,False,False,False
1281,379.0,132500,True,False,False,False,False
1513,180.0,137500,True,False,False,False,False
854,576.0,132000,True,False,False,False,False
1367,560.0,127500,True,False,False,False,False
986,180.0,102000,True,False,False,False,False
2264,408.0,200000,True,False,False,False,False
1824,520.0,180500,True,False,False,False,False
1376,576.0,165000,True,False,False,False,False
1316,576.0,90000,True,False,False,False,False
1396,384.0,153575,True,False,False,False,False
1344,456.0,140000,True,False,False,False,False
2526,216.0,136000,True,False,False,False,False
1173,240.0,113000,True,False,False,False,False
1214,216.0,117000,True,False,False,False,False
1818,240.0,169500,True,False,False,False,False
1108,280.0,139400,True,False,False,False,False
2294,658.0,202500,True,False,False,False,False
1355,0.0,127000,True,False,False,False,False
1375,544.0,141000,True,False,False,False,False
1952,299.0,212300,True,False,False,False,False
2180,720.0,161000,True,False,False,False,False
1315,436.0,99500,False,True,False,False,False
1111,288.0,101000,True,False,False,False,False
1196,440.0,109900,True,False,False,False,False
1382,660.0,128500,True,False,False,False,False
1889,308.0,122000,False,True,False,False,False
840,0.0,87000,True,False,False,False,False
1484,264.0,50000,True,False,False,False,False
2267,498.0,219000,True,False,False,False,False
3086,0.0,200500,True,False,False,False,False
1134,240.0,126000,True,False,False,False,False
1282,240.0,108500,False,True,False,False,False
999,308.0,130000,False,True,False,False,False
1452,572.0,158450,True,False,False,False,False
1005,440.0,115400,True,False,False,False,False
1029,261.0,118500,True,False,False,False,False
1020,528.0,165000,True,False,False,False,False
1040,264.0,123000,True,False,False,False,False
913,240.0,129000,True,False,False,False,False
894,384.0,125000,True,False,False,False,False
948,300.0,108000,True,False,False,False,False
868,576.0,119900,False,True,False,False,False
897,264.0,115000,True,False,False,False,False
943,528.0,134500,True,False,False,False,False
955,386.0,127000,True,False,False,False,False
894,450.0,129000,True,False,False,False,False
1285,528.0,143500,True,False,False,False,False
912,315.0,129000,True,False,False,False,False
1375,323.0,187000,True,False,False,False,False
2654,638.0,158000,True,False,False,False,False
1416,576.0,112000,True,False,False,False,False
1302,224.0,165250,True,False,False,False,False
1299,494.0,150000,True,False,False,False,False
1176,303.0,137000,True,False,False,False,False
998,460.0,89500,True,False,False,False,False
1824,739.0,302000,True,False,False,False,False
1522,552.0,182000,True,False,False,False,False
2060,521.0,211000,True,False,False,False,False
1325,576.0,216000,True,False,False,False,False
1630,649.0,130000,True,False,False,False,False
1242,336.0,109900,True,False,False,False,False
2422,527.0,255000,True,False,False,False,False
2158,576.0,243000,True,False,False,False,False
1626,332.0,154000,True,False,False,False,False
864,399.0,118000,True,False,False,False,False
943,308.0,80000,True,False,False,False,False
1440,0.0,150000,False,False,True,False,False
605,0.0,86000,True,False,False,False,False
1038,264.0,130000,False,False,False,False,True
1342,256.0,125000,True,False,False,False,False
1480,253.0,136500,True,False,False,False,False
1362,280.0,96000,True,False,False,False,False
1340,252.0,120000,True,False,False,False,False
1822,515.0,228500,True,False,False,False,False
1442,719.0,179900,True,False,False,False,False
2243,746.0,225000,True,False,False,False,False
2730,576.0,301000,True,False,False,False,False
2127,833.0,238000,True,False,False,False,False
1982,575.0,228500,True,False,False,False,False
1958,499.0,220000,True,False,False,False,False
2696,792.0,383970,True,False,False,False,False
2828,1052.0,424870,True,False,False,False,False
1651,870.0,250000,True,False,False,False,False
2140,894.0,360000,True,False,False,False,False
1494,840.0,279500,True,False,False,False,False
1316,440.0,200141,True,False,False,False,False
1651,870.0,246500,True,False,False,False,False
