Lot Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
13500,564.0,235000,True,False,False,False,False
13825,300.0,140000,True,False,False,False,False
10200,240.0,108000,True,False,False,False,False
10532,626.0,145000,True,False,False,False,False
8375,627.0,152400,True,False,False,False,False
10200,912.0,144000,True,False,False,False,False
2887,431.0,173000,True,False,False,False,False
10005,505.0,192000,True,False,False,False,False
20270,478.0,245000,True,False,False,False,False
39104,439.0,241500,True,False,False,False,False
53227,529.0,256000,True,False,False,False,False
11512,312.0,177000,True,False,False,False,False
5190,249.0,125600,True,False,False,False,False
10452,495.0,155000,True,False,False,False,False
45600,360.0,240000,True,False,False,False,False
19550,0.0,260000,True,False,False,False,False
21780,396.0,185000,True,False,False,False,False
13728,540.0,235000,True,False,False,False,False
9571,322.0,159900,True,False,False,False,False
9350,0.0,99600,False,False,True,False,False
9360,280.0,134500,True,False,False,False,False
8405,384.0,119000,True,False,False,False,False
7000,0.0,107500,False,True,False,False,False
10880,240.0,125000,False,True,False,False,False
9600,0.0,79000,True,False,False,False,False
9084,200.0,95000,True,False,False,False,False
11839,514.0,262280,True,False,False,False,False
9771,614.0,260000,True,False,False,False,False
9938,534.0,226500,True,False,False,False,False
14171,453.0,225000,True,False,False,False,False
10541,472.0,229000,True,False,False,False,False
10616,484.0,177439,True,False,False,False,False
9345,864.0,248500,True,False,False,False,False
11778,1348.0,475000,True,False,False,False,False
11778,874.0,395039,True,False,False,False,False
11228,678.0,228000,True,False,False,False,False
11454,811.0,225000,True,False,False,False,False
11500,438.0,195000,True,False,False,False,False
12798,603.0,200000,True,False,False,False,False
9750,528.0,155000,True,False,False,False,False
9525,352.0,144000,True,False,False,False,False
9245,672.0,145000,True,False,False,False,False
8696,558.0,226001,True,False,False,False,False
13142,600.0,215700,True,False,False,False,False
8998,532.0,207500,True,False,False,False,False
9179,588.0,193000,True,False,False,False,False
8924,527.0,188000,True,False,False,False,False
9382,577.0,191000,True,False,False,False,False
12803,530.0,221000,True,False,False,False,False
12435,564.0,231500,True,False,False,False,False
12192,626.0,235000,True,False,False,False,False
11250,608.0,223500,True,False,False,False,False
9200,308.0,130250,True,False,False,False,False
8385,328.0,149900,True,False,False,False,False
12250,528.0,158000,True,False,False,False,False
10970,576.0,147000,True,False,False,False,False
9216,576.0,143195,True,False,False,False,False
14330,440.0,163000,True,False,False,False,False
7990,280.0,110000,True,False,False,False,False
7180,352.0,127000,True,False,False,False,False
7200,352.0,124900,True,False,False,False,False
9742,534.0,230000,True,False,False,False,False
9473,577.0,237000,True,False,False,False,False
10316,839.0,235000,True,False,False,False,False
10400,570.0,230500,True,False,False,False,False
9066,660.0,230000,True,False,False,False,False
11404,541.0,222500,True,False,False,False,False
9240,905.0,287000,True,False,False,False,False
9720,725.0,274000,True,False,False,False,False
14860,715.0,300000,True,False,False,False,False
11250,779.0,255900,True,False,False,False,False
8158,543.0,224900,True,False,False,False,False
10905,596.0,240000,True,False,False,False,False
7226,595.0,183000,True,False,False,False,False
11690,560.0,207000,True,False,False,False,False
8750,493.0,210000,True,False,False,False,False
4435,420.0,136500,False,False,False,False,True
4426,420.0,145000,False,False,False,False,True
13125,508.0,208900,True,False,False,False,False
10126,721.0,185000,False,False,True,False,False
9135,532.0,214000,True,False,False,False,False
8450,548.0,208500,True,False,False,False,False
9750,470.0,186500,True,False,False,False,False
8450,484.0,210000,True,False,False,False,False
8320,520.0,185900,True,False,False,False,False
11049,484.0,179900,True,False,False,False,False
11058,814.0,218836,True,False,False,False,False
9627,610.0,193000,True,False,False,False,False
8199,410.0,189000,True,False,False,False,False
4426,420.0,149300,False,False,False,False,True
4426,420.0,141000,False,False,False,False,True
4438,420.0,149000,False,False,False,False,True
4438,420.0,144500,False,False,False,False,True
8777,0.0,85000,True,False,False,False,False
8777,0.0,145900,False,False,True,False,False
9825,264.0,123000,True,False,False,False,False
9937,276.0,147500,True,False,False,False,False
12102,504.0,165000,True,False,False,False,False
6500,480.0,135000,True,False,False,False,False
13907,0.0,108000,True,False,False,False,False
10012,588.0,137500,True,False,False,False,False
6931,397.0,165400,True,False,False,False,False
9638,542.0,147000,True,False,False,False,False
7200,440.0,160500,True,False,False,False,False
7024,451.0,176000,True,False,False,False,False
47007,624.0,284700,True,False,False,False,False
63887,1418.0,160000,True,False,False,False,False
3675,525.0,148000,False,False,False,False,True
6040,0.0,82000,False,False,True,False,False
6012,0.0,82000,False,False,True,False,False
12108,0.0,118000,False,False,True,False,False
6845,0.0,82500,False,False,True,False,False
6931,0.0,91900,False,True,False,False,False
12180,0.0,120000,True,False,False,False,False
8050,0.0,96000,True,False,False,False,False
9520,286.0,99000,True,False,False,False,False
11767,240.0,130500,True,False,False,False,False
8172,548.0,135000,True,False,False,False,False
16466,300.0,135500,True,False,False,False,False
7692,312.0,100000,True,False,False,False,False
5142,205.0,108000,True,False,False,False,False
5604,0.0,98000,True,False,False,False,False
8248,0.0,67000,True,False,False,False,False
5687,0.0,135900,False,True,False,False,False
12155,400.0,140000,True,False,False,False,False
8400,240.0,179500,True,False,False,False,False
8400,576.0,136500,True,False,False,False,False
7290,312.0,168000,True,False,False,False,False
8525,0.0,130000,True,False,False,False,False
9842,621.0,189000,True,False,False,False,False
7804,480.0,161900,False,False,True,False,False
8969,369.0,145000,True,False,False,False,False
11526,672.0,191000,True,False,False,False,False
15576,308.0,177000,True,False,False,False,False
15564,400.0,147500,True,False,False,False,False
6292,160.0,91000,True,False,False,False,False
7609,180.0,231000,True,False,False,False,False
10480,240.0,115000,True,False,False,False,False
9650,599.0,138000,True,False,False,False,False
7200,270.0,149000,True,False,False,False,False
11988,240.0,188700,True,False,False,False,False
11700,240.0,198000,True,False,False,False,False
9260,225.0,110000,True,False,False,False,False
7801,344.0,104000,True,False,False,False,False
9670,786.0,257076,True,False,False,False,False
14100,1014.0,381000,True,False,False,False,False
15660,431.0,311500,True,False,False,False,False
12392,506.0,263400,True,False,False,False,False
26073,484.0,236500,True,False,False,False,False
14778,924.0,224000,True,False,False,False,False
1879,462.0,116500,False,False,False,True,False
1950,452.0,151000,False,False,False,True,False
7000,195.0,126000,True,False,False,False,False
6000,240.0,120000,True,False,False,False,False
3636,0.0,55000,True,False,False,False,False
5890,432.0,120500,True,False,False,False,False
6900,924.0,120500,True,False,False,False,False
8155,0.0,119000,True,False,False,False,False
6000,288.0,126000,True,False,False,False,False
7392,360.0,99500,True,False,False,False,False
9000,356.0,165500,True,False,False,False,False
14584,487.0,13100,True,False,False,False,False
5280,185.0,89000,True,False,False,False,False
8500,250.0,40000,True,False,False,False,False
5150,195.0,80900,True,False,False,False,False
18000,1248.0,81000,True,False,False,False,False
9000,216.0,65000,True,False,False,False,False
5587,482.0,392500,False,False,False,False,True
3843,525.0,294464,False,False,False,False,True
3811,482.0,250000,False,False,False,False,True
3842,482.0,275000,False,False,False,False,True
23730,786.0,300000,True,False,False,False,False
13265,857.0,271000,True,False,False,False,False
11050,816.0,213000,True,False,False,False,False
9880,358.0,171000,True,False,False,False,False
10125,473.0,171500,True,False,False,False,False
10260,484.0,100000,False,False,True,False,False
9990,432.0,228500,True,False,False,False,False
164660,529.0,228950,False,True,False,False,False
4084,512.0,241500,False,False,False,False,True
15498,665.0,287000,True,False,False,False,False
11563,788.0,294000,True,False,False,False,False
9520,800.0,293077,True,False,False,False,False
12852,612.0,264966,True,False,False,False,False
9802,400.0,172500,True,False,False,False,False
9735,400.0,167500,True,False,False,False,False
12018,666.0,218689,True,False,False,False,False
12890,438.0,150000,True,False,False,False,False
12416,616.0,184000,True,False,False,False,False
18265,578.0,180000,True,False,False,False,False
10200,600.0,175000,True,False,False,False,False
11202,467.0,232500,True,False,False,False,False
7915,435.0,195000,True,False,False,False,False
12244,749.0,305000,True,False,False,False,False
11449,520.0,298751,True,False,False,False,False
11447,892.0,370000,True,False,False,False,False
8940,784.0,209200,False,False,True,False,False
7060,784.0,206300,False,False,True,False,False
9278,0.0,146000,True,False,False,False,False
4500,392.0,160500,False,False,False,False,True
14137,850.0,173000,True,False,False,False,False
4224,499.0,124000,False,False,False,False,True
2665,336.0,115000,False,False,False,False,True
2665,336.0,129500,False,False,False,False,True
1974,297.0,105000,False,False,False,True,False
1596,297.0,94900,False,False,False,True,False
17979,257.0,152500,True,False,False,False,False
1477,0.0,98000,False,False,False,True,False
1890,0.0,81000,False,False,False,True,False
21750,520.0,113000,True,False,False,False,False
6490,264.0,128500,True,False,False,False,False
6951,264.0,119500,True,False,False,False,False
6600,264.0,130500,True,False,False,False,False
6600,816.0,138000,True,False,False,False,False
6600,264.0,134500,True,False,False,False,False
12508,423.0,160000,True,False,False,False,False
12395,484.0,137500,True,False,False,False,False
11075,530.0,172000,True,False,False,False,False
56600,288.0,103000,True,False,False,False,False
10667,525.0,167300,True,False,False,False,False
10628,526.0,167000,True,False,False,False,False
13651,516.0,244000,True,False,False,False,False
15865,621.0,268000,True,False,False,False,False
12394,433.0,225000,True,False,False,False,False
10364,373.0,168000,True,False,False,False,False
13869,388.0,177000,True,False,False,False,False
8773,460.0,169000,True,False,False,False,False
8872,390.0,161500,True,False,False,False,False
5330,499.0,251000,False,False,False,False,True
10147,398.0,160000,True,False,False,False,False
8637,451.0,180000,True,False,False,False,False
7875,420.0,178750,True,False,False,False,False
7875,402.0,176000,True,False,False,False,False
7500,482.0,204000,True,False,False,False,False
9556,420.0,160000,True,False,False,False,False
10784,402.0,160000,True,False,False,False,False
9125,392.0,163900,True,False,False,False,False
7655,392.0,168000,True,False,False,False,False
18160,480.0,154204,True,False,False,False,False
3696,461.0,170000,False,False,False,False,True
5062,577.0,207500,False,False,False,False,True
4740,480.0,182000,False,False,False,False,True
5118,484.0,212000,False,False,False,False,True
14157,676.0,377426,True,False,False,False,False
12328,729.0,349265,True,False,False,False,False
51974,1110.0,591587,True,False,False,False,False
41600,828.0,155000,False,True,False,False,False
8035,556.0,319900,False,False,False,False,True
8089,567.0,392000,True,False,False,False,False
14082,724.0,441929,True,False,False,False,False
13870,724.0,455000,True,False,False,False,False
12546,467.0,182900,True,False,False,False,False
10960,480.0,174000,True,False,False,False,False
12090,477.0,178000,True,False,False,False,False
12090,484.0,176000,True,False,False,False,False
12299,663.0,213000,True,False,False,False,False
11339,481.0,192000,True,False,False,False,False
11952,534.0,190000,True,False,False,False,False
12046,551.0,195000,True,False,False,False,False
10395,564.0,148000,True,False,False,False,False
11850,495.0,151500,True,False,False,False,False
11584,550.0,197000,True,False,False,False,False
10400,478.0,192350,True,False,False,False,False
10793,462.0,152000,True,False,False,False,False
13001,944.0,170000,True,False,False,False,False
12243,487.0,175000,True,False,False,False,False
11700,539.0,175000,True,False,False,False,False
12384,550.0,197900,True,False,False,False,False
8991,585.0,174000,True,False,False,False,False
8000,488.0,178900,True,False,False,False,False
10500,288.0,139000,True,False,False,False,False
10530,576.0,143250,True,False,False,False,False
7472,484.0,184000,True,False,False,False,False
9457,576.0,155000,True,False,False,False,False
7920,368.0,133000,True,False,False,False,False
9758,280.0,119500,True,False,False,False,False
8294,480.0,123000,True,False,False,False,False
7340,684.0,110000,True,False,False,False,False
17199,270.0,128000,True,False,False,False,False
9000,528.0,120500,True,False,False,False,False
4058,367.0,133000,False,False,False,False,True
4113,511.0,155000,False,False,False,False,True
10943,522.0,177000,False,False,False,False,True
2205,264.0,113500,False,False,False,True,False
1890,264.0,113000,False,False,False,True,False
2058,264.0,113700,False,False,False,True,False
2016,440.0,106000,False,False,False,False,True
1920,440.0,122500,False,False,False,False,True
4928,440.0,128000,False,False,False,False,True
2308,440.0,155000,False,False,False,False,True
2304,319.0,142500,False,False,False,True,False
7150,360.0,129250,True,False,False,False,False
12469,730.0,356000,True,False,False,False,False
11694,774.0,314813,True,False,False,False,False
12030,818.0,318000,True,False,False,False,False
11825,856.0,322400,True,False,False,False,False
12085,928.0,318000,True,False,False,False,False
14333,938.0,345474,True,False,False,False,False
14450,732.0,415298,True,False,False,False,False
13641,1040.0,492000,True,False,False,False,False
13440,670.0,338931,True,False,False,False,False
15431,878.0,450000,True,False,False,False,False
14154,947.0,280000,True,False,False,False,False
13891,932.0,479069,True,False,False,False,False
14226,895.0,395000,True,False,False,False,False
13693,694.0,380000,True,False,False,False,False
11428,866.0,250000,True,False,False,False,False
14977,908.0,440000,True,False,False,False,False
13654,814.0,418000,True,False,False,False,False
17169,1174.0,500067,True,False,False,False,False
16659,728.0,260116,True,False,False,False,False
9591,852.0,317000,True,False,False,False,False
9709,786.0,319500,True,False,False,False,False
10562,789.0,325624,True,False,False,False,False
13615,843.0,372000,True,False,False,False,False
13069,916.0,342000,True,False,False,False,False
12099,872.0,354000,True,False,False,False,False
14277,818.0,350000,True,False,False,False,False
11999,656.0,285000,True,False,False,False,False
12568,774.0,281500,True,False,False,False,False
9926,878.0,245700,True,False,False,False,False
9254,554.0,232698,True,False,False,False,False
10732,876.0,250000,True,False,False,False,False
7577,460.0,194700,False,False,False,False,True
3901,631.0,204000,False,False,False,True,False
3903,631.0,200000,False,False,False,True,False
6289,460.0,207000,False,False,False,False,True
4590,627.0,209500,False,False,False,True,False
4590,627.0,209500,False,False,False,True,False
6442,484.0,202500,False,False,False,False,True
7841,564.0,280000,False,False,False,False,True
7313,556.0,277500,False,False,False,False,True
7820,617.0,318061,False,False,False,False,True
6240,550.0,221370,False,False,False,False,True
3242,478.0,200000,False,False,False,False,True
15810,572.0,181755,True,False,False,False,False
10237,400.0,176000,True,False,False,False,False
10237,393.0,178900,True,False,False,False,False
13204,454.0,168165,True,False,False,False,False
8857,440.0,171925,True,False,False,False,False
9729,350.0,198444,True,False,False,False,False
12216,388.0,203000,True,False,False,False,False
9018,400.0,179540,True,False,False,False,False
8993,436.0,176485,True,False,False,False,False
8899,396.0,181134,True,False,False,False,False
8499,432.0,156932,True,False,False,False,False
8229,440.0,166000,True,False,False,False,False
7713,400.0,177594,True,False,False,False,False
7697,462.0,173500,True,False,False,False,False
3922,648.0,172500,False,False,False,False,True
3922,648.0,194201,False,False,False,False,True
3621,630.0,226500,False,False,False,False,True
3710,388.0,185485,True,False,False,False,False
14572,630.0,259000,True,False,False,False,False
16219,437.0,188500,True,False,False,False,False
11084,400.0,175000,True,False,False,False,False
11796,434.0,215000,True,False,False,False,False
10936,534.0,206580,True,False,False,False,False
8244,440.0,183500,True,False,False,False,False
11950,400.0,165500,True,False,False,False,False
7875,434.0,211000,True,False,False,False,False
8063,463.0,181000,True,False,False,False,False
8740,435.0,219500,True,False,False,False,False
7917,460.0,175000,True,False,False,False,False
9967,400.0,170000,True,False,False,False,False
7750,400.0,162000,True,False,False,False,False
9487,442.0,187000,True,False,False,False,False
9649,460.0,185000,True,False,False,False,False
15623,813.0,745000,True,False,False,False,False
12191,925.0,384500,True,False,False,False,False
11000,648.0,248000,True,False,False,False,False
11400,804.0,466500,True,False,False,False,False
10557,806.0,410000,True,False,False,False,False
11002,758.0,322500,True,False,False,False,False
10790,600.0,252000,True,False,False,False,False
21535,832.0,755000,True,False,False,False,False
9920,455.0,269790,True,False,False,False,False
11787,834.0,315750,True,False,False,False,False
9950,721.0,290000,True,False,False,False,False
12257,752.0,290000,True,False,False,False,False
12692,546.0,430000,True,False,False,False,False
11762,517.0,263000,True,False,False,False,False
9044,933.0,330000,True,False,False,False,False
9910,605.0,213133,True,False,False,False,False
11830,852.0,260261,True,False,False,False,False
11670,788.0,320000,True,False,False,False,False
15256,754.0,282922,True,False,False,False,False
10612,484.0,215000,True,False,False,False,False
12291,1092.0,419005,True,False,False,False,False
13501,865.0,255000,True,False,False,False,False
9986,895.0,147000,True,False,False,False,False
9965,480.0,235876,True,False,False,False,False
9416,786.0,311872,True,False,False,False,False
9849,954.0,248328,True,False,False,False,False
10000,825.0,227000,True,False,False,False,False
8847,484.0,260000,True,False,False,False,False
9158,474.0,225000,True,False,False,False,False
8251,672.0,249000,True,False,False,False,False
10084,636.0,307000,True,False,False,False,False
9605,574.0,250000,True,False,False,False,False
8778,859.0,221300,True,False,False,False,False
8640,598.0,208900,True,False,False,False,False
9000,575.0,210400,True,False,False,False,False
8640,590.0,255000,True,False,False,False,False
10411,561.0,212109,True,False,False,False,False
9000,1025.0,270000,True,False,False,False,False
9000,550.0,303477,True,False,False,False,False
12217,880.0,310013,True,False,False,False,False
11096,826.0,249700,True,False,False,False,False
10207,578.0,227875,True,False,False,False,False
10440,594.0,261329,True,False,False,False,False
11824,658.0,253000,True,False,False,False,False
10625,744.0,265000,True,False,False,False,False
11143,610.0,340000,True,False,False,False,False
7500,0.0,146000,True,False,False,False,False
7500,0.0,147000,True,False,False,False,False
12450,576.0,149000,True,False,False,False,False
7441,566.0,181000,True,False,False,False,False
8462,471.0,201000,True,False,False,False,False
11613,492.0,191750,True,False,False,False,False
8450,539.0,179000,True,False,False,False,False
16196,514.0,215000,True,False,False,False,False
8012,529.0,179200,False,False,False,False,True
8012,283.0,128000,False,False,False,False,True
9180,504.0,144000,True,False,False,False,False
8400,630.0,144000,False,False,True,False,False
6285,308.0,120750,True,False,False,False,False
8480,624.0,132500,True,False,False,False,False
7420,576.0,132000,True,False,False,False,False
7758,264.0,132500,True,False,False,False,False
6970,544.0,129000,True,False,False,False,False
13673,349.0,143900,True,False,False,False,False
7476,686.0,145000,True,False,False,False,False
9945,572.0,128500,True,False,False,False,False
6173,288.0,125500,True,False,False,False,False
19522,564.0,300000,True,False,False,False,False
17542,518.0,294000,True,False,False,False,False
10751,431.0,129000,True,False,False,False,False
16647,611.0,171000,True,False,False,False,False
12712,542.0,147000,True,False,False,False,False
9572,750.0,302000,True,False,False,False,False
10678,541.0,285000,True,False,False,False,False
4379,540.0,214000,False,False,False,False,True
3523,484.0,166000,False,False,False,False,True
3784,476.0,193800,False,False,False,False,True
4230,466.0,208900,False,False,False,False,True
3606,466.0,194000,False,False,False,False,True
5330,528.0,207500,False,False,False,False,True
4274,569.0,199900,False,False,False,False,True
4251,528.0,164700,False,False,False,False,True
2280,440.0,176500,False,False,False,True,False
3230,440.0,176000,False,False,False,False,True
2117,440.0,168500,False,False,False,False,True
2117,440.0,177000,False,False,False,True,False
2117,440.0,177000,False,False,False,True,False
5105,480.0,148800,False,False,False,False,True
2645,492.0,174000,False,False,False,True,False
7399,576.0,239000,True,False,False,False,False
7321,625.0,204000,True,False,False,False,False
8010,552.0,301000,True,False,False,False,False
8413,1105.0,312500,True,False,False,False,False
9466,478.0,279700,False,False,False,False,True
12000,546.0,255000,True,False,False,False,False
16157,588.0,194000,True,False,False,False,False
10768,528.0,218000,True,False,False,False,False
3840,571.0,213750,False,False,False,False,True
9600,512.0,187000,True,False,False,False,False
9600,460.0,181500,True,False,False,False,False
17778,676.0,373000,True,False,False,False,False
18890,600.0,190000,False,False,True,False,False
7050,650.0,226000,True,False,False,False,False
11700,412.0,143450,True,False,False,False,False
8000,570.0,240050,True,False,False,False,False
8723,480.0,162500,True,False,False,False,False
11700,528.0,164000,True,False,False,False,False
11358,515.0,185000,True,False,False,False,False
9547,472.0,188500,True,False,False,False,False
10530,473.0,255000,True,False,False,False,False
11500,528.0,136905,False,False,True,False,False
10738,484.0,158500,True,False,False,False,False
9600,528.0,175500,True,False,False,False,False
10800,311.0,127000,True,False,False,False,False
8050,308.0,127000,True,False,False,False,False
10355,318.0,143000,True,False,False,False,False
10289,515.0,156000,True,False,False,False,False
9503,484.0,144000,True,False,False,False,False
10624,352.0,119000,False,False,True,False,False
10899,530.0,103000,False,False,True,False,False
12342,286.0,139900,True,False,False,False,False
12772,301.0,151500,True,False,False,False,False
8892,461.0,126500,True,False,False,False,False
10482,264.0,145000,True,False,False,False,False
7535,297.0,120000,True,False,False,False,False
7450,396.0,124000,True,False,False,False,False
8339,294.0,106500,True,False,False,False,False
14357,440.0,140500,True,False,False,False,False
8243,784.0,137500,True,False,False,False,False
8680,312.0,117600,True,False,False,False,False
8800,440.0,163500,True,False,False,False,False
9200,440.0,161000,True,False,False,False,False
9350,309.0,158000,True,False,False,False,False
8800,539.0,224500,True,False,False,False,False
11382,286.0,147000,True,False,False,False,False
22002,510.0,200000,True,False,False,False,False
14585,572.0,181900,True,False,False,False,False
7388,624.0,150750,True,False,False,False,False
9842,462.0,101800,False,False,True,False,False
8280,306.0,124000,True,False,False,False,False
12172,512.0,138500,True,False,False,False,False
5000,0.0,39300,True,False,False,False,False
5000,0.0,64500,True,False,False,False,False
3500,0.0,64000,True,False,False,False,False
5175,308.0,112000,True,False,False,False,False
9500,540.0,165000,True,False,False,False,False
9600,288.0,144000,True,False,False,False,False
11345,400.0,137000,False,False,True,False,False
9492,240.0,105000,True,False,False,False,False
9480,312.0,146500,True,False,False,False,False
8668,792.0,126000,False,False,True,False,False
10050,432.0,175000,True,False,False,False,False
9600,525.0,158500,True,False,False,False,False
10150,275.0,114500,True,False,False,False,False
11344,315.0,144000,True,False,False,False,False
18450,596.0,129000,True,False,False,False,False
8760,315.0,141000,True,False,False,False,False
6860,308.0,131000,True,False,False,False,False
8250,692.0,142100,True,False,False,False,False
8176,308.0,139000,True,False,False,False,False
9750,301.0,157900,True,False,False,False,False
9250,260.0,139400,True,False,False,False,False
11988,336.0,150000,True,False,False,False,False
9100,336.0,120000,True,False,False,False,False
9736,464.0,174850,True,False,False,False,False
9770,308.0,116000,True,False,False,False,False
10152,286.0,135000,True,False,False,False,False
12155,484.0,163500,True,False,False,False,False
12198,310.0,130000,True,False,False,False,False
10050,336.0,129500,True,False,False,False,False
11556,336.0,142000,True,False,False,False,False
8078,484.0,128600,False,False,True,False,False
10950,410.0,125000,True,False,False,False,False
7942,293.0,136000,True,False,False,False,False
8923,240.0,134500,True,False,False,False,False
8540,252.0,127000,True,False,False,False,False
7134,572.0,130000,True,False,False,False,False
7150,352.0,115000,True,False,False,False,False
8400,390.0,116900,True,False,False,False,False
13300,252.0,132000,True,False,False,False,False
9532,280.0,153000,True,False,False,False,False
15783,420.0,112500,True,False,False,False,False
14190,0.0,138000,True,False,False,False,False
9600,576.0,135000,True,False,False,False,False
12099,371.0,156000,True,False,False,False,False
21281,1200.0,301600,True,False,False,False,False
10134,240.0,109000,True,False,False,False,False
5500,0.0,103200,True,False,False,False,False
10284,580.0,128500,True,False,False,False,False
10800,216.0,64500,True,False,False,False,False
10800,0.0,148000,True,False,False,False,False
5400,216.0,86000,True,False,False,False,False
10090,276.0,172000,True,False,False,False,False
8700,240.0,120000,True,False,False,False,False
8300,288.0,128500,True,False,False,False,False
11606,504.0,135000,True,False,False,False,False
8064,576.0,122900,True,False,False,False,False
11664,240.0,119200,True,False,False,False,False
10496,315.0,143000,True,False,False,False,False
7200,276.0,119000,True,False,False,False,False
7200,357.0,102000,True,False,False,False,False
7200,720.0,129000,True,False,False,False,False
7000,254.0,135000,True,False,False,False,False
7500,286.0,152000,True,False,False,False,False
7315,338.0,140000,True,False,False,False,False
7903,324.0,152000,True,False,False,False,False
8000,351.0,156500,True,False,False,False,False
8000,0.0,141000,False,False,True,False,False
7000,300.0,99000,True,False,False,False,False
9760,440.0,187000,True,False,False,False,False
7590,264.0,169500,True,False,False,False,False
6600,294.0,125500,True,False,False,False,False
6760,288.0,130000,True,False,False,False,False
6978,576.0,103000,True,False,False,False,False
9600,360.0,132000,True,False,False,False,False
6000,576.0,127500,True,False,False,False,False
4480,184.0,89500,True,False,False,False,False
7200,672.0,140000,False,False,True,False,False
3153,180.0,99900,True,False,False,False,False
10800,273.0,100000,True,False,False,False,False
7200,379.0,130000,True,False,False,False,False
9000,576.0,135000,True,False,False,False,False
6000,308.0,120000,True,False,False,False,False
5925,672.0,89471,True,False,False,False,False
5925,252.0,85000,True,False,False,False,False
6000,308.0,108500,True,False,False,False,False
9639,342.0,137000,True,False,False,False,False
3880,0.0,110500,True,False,False,False,False
8520,480.0,100000,True,False,False,False,False
10337,816.0,184900,True,False,False,False,False
9863,374.0,145000,True,False,False,False,False
9600,250.0,125000,True,False,False,False,False
4571,480.0,114000,True,False,False,False,False
13600,560.0,90000,False,True,False,False,False
8398,468.0,144100,True,False,False,False,False
9900,205.0,117500,True,False,False,False,False
3600,336.0,124500,True,False,False,False,False
13500,576.0,185000,True,False,False,False,False
7200,506.0,133900,False,True,False,False,False
5400,216.0,152000,True,False,False,False,False
8100,812.0,153500,True,False,False,False,False
10800,704.0,159500,True,False,False,False,False
9439,160.0,87000,True,False,False,False,False
8626,331.0,104500,True,False,False,False,False
11800,384.0,110000,True,False,False,False,False
6854,308.0,136500,True,False,False,False,False
8674,308.0,128250,True,False,False,False,False
8731,495.0,144000,True,False,False,False,False
8737,440.0,210000,True,False,False,False,False
6125,224.0,135000,True,False,False,False,False
6000,217.0,128000,True,False,False,False,False
6000,440.0,131000,True,False,False,False,False
6120,240.0,113000,True,False,False,False,False
6240,528.0,126000,True,False,False,False,False
6240,280.0,132000,True,False,False,False,False
6240,230.0,131750,True,False,False,False,False
6120,379.0,132500,True,False,False,False,False
6120,180.0,137500,True,False,False,False,False
6120,576.0,132000,True,False,False,False,False
6240,560.0,127500,True,False,False,False,False
6180,180.0,102000,True,False,False,False,False
7755,408.0,200000,True,False,False,False,False
13515,520.0,180500,True,False,False,False,False
8850,576.0,165000,True,False,False,False,False
8550,576.0,90000,True,False,False,False,False
8730,384.0,153575,True,False,False,False,False
5700,456.0,140000,True,False,False,False,False
8520,216.0,136000,True,False,False,False,False
5680,240.0,113000,True,False,False,False,False
5680,216.0,117000,True,False,False,False,False
7758,240.0,169500,True,False,False,False,False
7449,280.0,139400,True,False,False,False,False
13200,658.0,202500,True,False,False,False,False
6882,0.0,127000,True,False,False,False,False
9000,544.0,141000,True,False,False,False,False
9780,299.0,212300,True,False,False,False,False
10320,720.0,161000,True,False,False,False,False
4330,436.0,99500,False,True,False,False,False
7200,288.0,101000,True,False,False,False,False
4800,440.0,109900,True,False,False,False,False
12358,660.0,128500,True,False,False,False,False
10120,308.0,122000,False,True,False,False,False
4388,0.0,87000,True,False,False,False,False
10320,264.0,50000,True,False,False,False,False
12888,498.0,219000,True,False,False,False,False
18030,0.0,200500,True,False,False,False,False
8160,240.0,126000,True,False,False,False,False
4484,240.0,108500,False,True,False,False,False
11235,308.0,130000,False,True,False,False,False
11235,572.0,158450,True,False,False,False,False
14299,440.0,115400,True,False,False,False,False
7943,261.0,118500,True,False,False,False,False
14149,528.0,165000,True,False,False,False,False
11677,264.0,123000,True,False,False,False,False
8400,240.0,129000,True,False,False,False,False
7094,384.0,125000,True,False,False,False,False
8978,300.0,108000,True,False,False,False,False
8425,576.0,119900,False,True,False,False,False
8665,264.0,115000,True,False,False,False,False
8398,528.0,134500,True,False,False,False,False
7742,386.0,127000,True,False,False,False,False
8724,450.0,129000,True,False,False,False,False
8197,528.0,143500,True,False,False,False,False
8169,315.0,129000,True,False,False,False,False
14175,323.0,187000,True,False,False,False,False
16779,638.0,158000,True,False,False,False,False
25339,576.0,112000,True,False,False,False,False
6960,224.0,165250,True,False,False,False,False
11375,494.0,150000,True,False,False,False,False
13770,303.0,137000,True,False,False,False,False
9000,460.0,89500,True,False,False,False,False
115149,739.0,302000,True,False,False,False,False
11075,552.0,182000,True,False,False,False,False
10029,521.0,211000,True,False,False,False,False
17541,576.0,216000,True,False,False,False,False
22692,649.0,130000,True,False,False,False,False
17808,336.0,109900,True,False,False,False,False
12671,527.0,255000,True,False,False,False,False
12615,576.0,243000,True,False,False,False,False
10512,332.0,154000,True,False,False,False,False
5400,399.0,118000,True,False,False,False,False
11515,308.0,80000,True,False,False,False,False
7711,0.0,150000,False,False,True,False,False
9098,0.0,86000,True,False,False,False,False
3869,264.0,130000,False,False,False,False,True
9280,256.0,125000,True,False,False,False,False
11100,253.0,136500,True,False,False,False,False
7550,280.0,96000,True,False,False,False,False
9060,252.0,120000,True,False,False,False,False
