Lot Area,Gr Liv Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
8320,1582,185900,True,False,False,False,False
11049,1234,179900,True,False,False,False,False
11058,1564,218836,True,False,False,False,False
9627,1361,193000,True,False,False,False,False
8199,1456,189000,True,False,False,False,False
4426,848,149300,False,False,False,False,True
4426,848,141000,False,False,False,False,True
4438,848,149000,False,False,False,False,True
4438,848,144500,False,False,False,False,True
8777,796,85000,True,False,False,False,False
8777,2200,145900,False,False,True,False,False
9825,1092,123000,True,False,False,False,False
9937,1256,147500,True,False,False,False,False
12102,1033,165000,True,False,False,False,False
6500,1127,135000,True,False,False,False,False
13907,996,108000,True,False,False,False,False
10012,1181,137500,True,False,False,False,False
6931,1656,165400,True,False,False,False,False
9638,1117,147000,True,False,False,False,False
7200,1398,160500,True,False,False,False,False
7024,1132,176000,True,False,False,False,False
47007,3820,284700,True,False,False,False,False
63887,5642,160000,True,False,False,False,False
3675,1072,148000,False,False,False,False,True
6040,1152,82000,False,False,True,False,False
6012,1152,82000,False,False,True,False,False
12108,1440,118000,False,False,True,False,False
6845,1152,82500,False,False,True,False,False
6931,784,91900,False,True,False,False,False
12180,1053,120000,True,False,False,False,False
8050,1137,96000,True,False,False,False,False
9520,930,99000,True,False,False,False,False
11767,1200,130500,True,False,False,False,False
8172,1470,135000,True,False,False,False,False
16466,1393,135500,True,False,False,False,False
7692,1204,100000,True,False,False,False,False
5142,1292,108000,True,False,False,False,False
5604,864,98000,True,False,False,False,False
8248,864,67000,True,False,False,False,False
5687,1716,135900,False,True,False,False,False
12155,1482,140000,True,False,False,False,False
8400,2192,179500,True,False,False,False,False
8400,1694,136500,True,False,False,False,False
7290,1424,168000,True,False,False,False,False
8525,1964,130000,True,False,False,False,False
9842,2601,189000,True,False,False,False,False
7804,1920,161900,False,False,True,False,False
8969,1316,145000,True,False,False,False,False
11526,2555,191000,True,False,False,False,False
15576,1680,177000,True,False,False,False,False
15564,1264,147500,True,False,False,False,False
6292,790,91000,True,False,False,False,False
7609,1512,231000,True,False,False,False,False
10480,1639,115000,True,False,False,False,False
9650,1603,138000,True,False,False,False,False
7200,1502,149000,True,False,False,False,False
11988,1660,188700,True,False,False,False,False
11700,1938,198000,True,False,False,False,False
9260,1374,110000,True,False,False,False,False
7801,1091,104000,True,False,False,False,False
9670,1873,257076,True,False,False,False,False
14100,3447,381000,True,False,False,False,False
15660,1954,311500,True,False,False,False,False
12392,2161,263400,True,False,False,False,False
26073,1898,236500,True,False,False,False,False
14778,1640,224000,True,False,False,False,False
1879,1032,116500,False,False,False,True,False
1950,1556,151000,False,False,False,True,False
7000,919,126000,True,False,False,False,False
6000,1090,120000,True,False,False,False,False
3636,796,55000,True,False,False,False,False
5890,816,120500,True,False,False,False,False
6900,778,120500,True,False,False,False,False
8155,1200,119000,True,False,False,False,False
6000,1656,126000,True,False,False,False,False
7392,912,99500,True,False,False,False,False
9000,1955,165500,True,False,False,False,False
14584,733,13100,True,False,False,False,False
5280,1361,89000,True,False,False,False,False
8500,1317,40000,True,False,False,False,False
5150,1049,80900,True,False,False,False,False
18000,894,81000,True,False,False,False,False
9000,864,65000,True,False,False,False,False
5587,1652,392500,False,False,False,False,True
3843,1648,294464,False,False,False,False,True
3811,1646,250000,False,False,False,False,True
3842,1646,275000,False,False,False,False,True
23730,2032,300000,True,False,False,False,False
13265,1689,271000,True,False,False,False,False
11050,1820,213000,True,False,False,False,False
9880,1118,171000,True,False,False,False,False
10125,1279,171500,True,False,False,False,False
10260,1872,100000,False,False,True,False,False
9990,1689,228500,True,False,False,False,False
164660,1786,228950,False,True,False,False,False
4084,1501,241500,False,False,False,False,True
15498,2898,287000,True,False,False,False,False
11563,1537,294000,True,False,False,False,False
9520,1646,293077,True,False,False,False,False
12852,1780,264966,True,False,False,False,False
9802,1442,172500,True,False,False,False,False
9735,1394,167500,True,False,False,False,False
12018,1612,218689,True,False,False,False,False
12890,1495,150000,True,False,False,False,False
12416,1651,184000,True,False,False,False,False
18265,1256,180000,True,False,False,False,False
10200,1509,175000,True,False,False,False,False
11202,1440,232500,True,False,False,False,False
7915,1675,195000,True,False,False,False,False
12244,2262,305000,True,False,False,False,False
11449,1728,298751,True,False,False,False,False
11447,1964,370000,True,False,False,False,False
8940,1344,209200,False,False,True,False,False
7060,1344,206300,False,False,True,False,False
9278,1092,146000,True,False,False,False,False
4500,1189,160500,False,False,False,False,True
14137,1200,173000,True,False,False,False,False
4224,1040,124000,False,False,False,False,True
2665,1304,115000,False,False,False,False,True
2665,1475,129500,False,False,False,False,True
1974,988,105000,False,False,False,True,False
1596,988,94900,False,False,False,True,False
17979,1160,152500,True,False,False,False,False
1477,1092,98000,False,False,False,True,False
1890,630,81000,False,False,False,True,False
21750,988,113000,True,False,False,False,False
6490,816,128500,True,False,False,False,False
6951,923,119500,True,False,False,False,False
6600,816,130500,True,False,False,False,False
6600,816,138000,True,False,False,False,False
6600,845,134500,True,False,False,False,False
12508,1750,160000,True,False,False,False,False
12395,889,137500,True,False,False,False,False
11075,1968,172000,True,False,False,False,False
56600,1836,103000,True,False,False,False,False
10667,1587,167300,True,False,False,False,False
10628,1277,167000,True,False,False,False,False
13651,2223,244000,True,False,False,False,False
15865,2217,268000,True,False,False,False,False
12394,1733,225000,True,False,False,False,False
10364,1572,168000,True,False,False,False,False
13869,1470,177000,True,False,False,False,False
8773,1600,169000,True,False,False,False,False
8872,1384,161500,True,False,False,False,False
5330,1652,251000,False,False,False,False,True
10147,1694,160000,True,False,False,False,False
8637,1714,180000,True,False,False,False,False
7875,1553,178750,True,False,False,False,False
7875,1253,176000,True,False,False,False,False
7500,2299,204000,True,False,False,False,False
9556,1187,160000,True,False,False,False,False
10784,1472,160000,True,False,False,False,False
9125,1482,163900,True,False,False,False,False
7655,1642,168000,True,False,False,False,False
18160,1128,154204,True,False,False,False,False
3696,1088,170000,False,False,False,False,True
5062,2090,207500,False,False,False,False,True
4740,1179,182000,False,False,False,False,True
5118,1321,212000,False,False,False,False,True
14157,1922,377426,True,False,False,False,False
12328,2541,349265,True,False,False,False,False
51974,2338,591587,True,False,False,False,False
41600,1424,155000,False,True,False,False,False
8035,1612,319900,False,False,False,False,True
8089,1419,392000,True,False,False,False,False
14082,2234,441929,True,False,False,False,False
13870,2042,455000,True,False,False,False,False
12546,1440,182900,True,False,False,False,False
10960,1284,174000,True,False,False,False,False
12090,1868,178000,True,False,False,False,False
12090,1479,176000,True,False,False,False,False
12299,1664,213000,True,False,False,False,False
11339,1930,192000,True,False,False,False,False
11952,1969,190000,True,False,False,False,False
12046,2030,195000,True,False,False,False,False
10395,1032,148000,True,False,False,False,False
11850,1177,151500,True,False,False,False,False
11584,1725,197000,True,False,False,False,False
10400,1353,192350,True,False,False,False,False
10793,1620,152000,True,False,False,False,False
13001,1220,170000,True,False,False,False,False
12243,1484,175000,True,False,False,False,False
11700,1743,175000,True,False,False,False,False
12384,1935,197900,True,False,False,False,False
8991,1324,174000,True,False,False,False,False
8000,1877,178900,True,False,False,False,False
10500,1109,139000,True,False,False,False,False
10530,981,143250,True,False,False,False,False
7472,1479,184000,True,False,False,False,False
9457,1422,155000,True,False,False,False,False
7920,914,133000,True,False,False,False,False
9758,950,119500,True,False,False,False,False
8294,872,123000,True,False,False,False,False
7340,858,110000,True,False,False,False,False
17199,914,128000,True,False,False,False,False
9000,864,120500,True,False,False,False,False
4058,767,133000,False,False,False,False,True
4113,1337,155000,False,False,False,False,True
10943,1337,177000,False,False,False,False,True
2205,1092,113500,False,False,False,True,False
1890,1218,113000,False,False,False,True,False
2058,1218,113700,False,False,False,True,False
2016,1302,106000,False,False,False,False,True
1920,1365,122500,False,False,False,False,True
4928,958,128000,False,False,False,False,True
2308,1548,155000,False,False,False,False,True
2304,1055,142500,False,False,False,True,False
7150,988,129250,True,False,False,False,False
12469,1816,356000,True,False,False,False,False
11694,1828,314813,True,False,False,False,False
12030,1694,318000,True,False,False,False,False
11825,1694,322400,True,False,False,False,False
12085,1734,318000,True,False,False,False,False
14333,2122,345474,True,False,False,False,False
14450,2121,415298,True,False,False,False,False
13641,2656,492000,True,False,False,False,False
13440,2550,338931,True,False,False,False,False
15431,2046,450000,True,False,False,False,False
14154,2172,280000,True,False,False,False,False
13891,2552,479069,True,False,False,False,False
14226,1973,395000,True,False,False,False,False
13693,2643,380000,True,False,False,False,False
11428,1634,250000,True,False,False,False,False
14977,1976,440000,True,False,False,False,False
13654,2758,418000,True,False,False,False,False
17169,2290,500067,True,False,False,False,False
16659,2152,260116,True,False,False,False,False
9591,2473,317000,True,False,False,False,False
9709,2100,319500,True,False,False,False,False
10562,2161,325624,True,False,False,False,False
13615,1802,372000,True,False,False,False,False
13069,2956,342000,True,False,False,False,False
12099,2468,354000,True,False,False,False,False
14277,2385,350000,True,False,False,False,False
11999,2374,285000,True,False,False,False,False
12568,1818,281500,True,False,False,False,False
9926,1614,245700,True,False,False,False,False
9254,1721,232698,True,False,False,False,False
10732,1828,250000,True,False,False,False,False
7577,1362,194700,False,False,False,False,True
3901,1302,204000,False,False,False,True,False
3903,1302,200000,False,False,False,True,False
6289,1362,207000,False,False,False,False,True
4590,1554,209500,False,False,False,True,False
4590,1554,209500,False,False,False,True,False
6442,1370,202500,False,False,False,False,True
7841,1577,280000,False,False,False,False,True
7313,1561,277500,False,False,False,False,True
7820,1869,318061,False,False,False,False,True
6240,1324,221370,False,False,False,False,True
3242,1405,200000,False,False,False,False,True
15810,1496,181755,True,False,False,False,False
10237,1536,176000,True,False,False,False,False
10237,1484,178900,True,False,False,False,False
13204,1458,168165,True,False,False,False,False
8857,1495,171925,True,False,False,False,False
9729,1746,198444,True,False,False,False,False
12216,1326,203000,True,False,False,False,False
9018,1456,179540,True,False,False,False,False
8993,1302,176485,True,False,False,False,False
8899,1340,181134,True,False,False,False,False
8499,1412,156932,True,False,False,False,False
8229,1504,166000,True,False,False,False,False
7713,1456,177594,True,False,False,False,False
7697,1258,173500,True,False,False,False,False
3922,1258,172500,False,False,False,False,True
3922,1402,194201,False,False,False,False,True
3621,1589,226500,False,False,False,False,True
3710,1266,185485,True,False,False,False,False
14572,1530,259000,True,False,False,False,False
16219,1119,188500,True,False,False,False,False
11084,1374,175000,True,False,False,False,False
11796,1959,215000,True,False,False,False,False
10936,1525,206580,True,False,False,False,False
8244,1720,183500,True,False,False,False,False
11950,1394,165500,True,False,False,False,False
7875,1948,211000,True,False,False,False,False
8063,1690,181000,True,False,False,False,False
8740,1995,219500,True,False,False,False,False
7917,1647,175000,True,False,False,False,False
9967,1430,170000,True,False,False,False,False
7750,1320,162000,True,False,False,False,False
9487,1690,187000,True,False,False,False,False
9649,1644,185000,True,False,False,False,False
15623,4476,745000,True,False,False,False,False
12191,2551,384500,True,False,False,False,False
11000,2285,248000,True,False,False,False,False
11400,2633,466500,True,False,False,False,False
10557,3078,410000,True,False,False,False,False
11002,2582,322500,True,False,False,False,False
10790,2385,252000,True,False,False,False,False
21535,4316,755000,True,False,False,False,False
9920,2013,269790,True,False,False,False,False
11787,2398,315750,True,False,False,False,False
9950,2520,290000,True,False,False,False,False
12257,2531,290000,True,False,False,False,False
12692,3228,430000,True,False,False,False,False
11762,2202,263000,True,False,False,False,False
9044,2538,330000,True,False,False,False,False
9910,1369,213133,True,False,False,False,False
11830,1542,260261,True,False,False,False,False
11670,1905,320000,True,False,False,False,False
15256,1464,282922,True,False,False,False,False
10612,1534,215000,True,False,False,False,False
12291,1966,419005,True,False,False,False,False
13501,1636,255000,True,False,False,False,False
9986,1795,147000,True,False,False,False,False
9965,1528,235876,True,False,False,False,False
9416,1726,311872,True,False,False,False,False
9849,1689,248328,True,False,False,False,False
10000,1588,227000,True,False,False,False,False
8847,1538,260000,True,False,False,False,False
9158,1496,225000,True,False,False,False,False
8251,1506,249000,True,False,False,False,False
10084,1694,307000,True,False,False,False,False
9605,1977,250000,True,False,False,False,False
8778,1830,221300,True,False,False,False,False
8640,1338,208900,True,False,False,False,False
9000,1335,210400,True,False,False,False,False
8640,1792,255000,True,False,False,False,False
10411,1588,212109,True,False,False,False,False
9000,1959,270000,True,False,False,False,False
9000,2610,303477,True,False,False,False,False
12217,1880,310013,True,False,False,False,False
11096,1656,249700,True,False,False,False,False
10207,1761,227875,True,False,False,False,False
10440,1584,261329,True,False,False,False,False
11824,1685,253000,True,False,False,False,False
10625,2443,265000,True,False,False,False,False
11143,2466,340000,True,False,False,False,False
7500,1100,146000,True,False,False,False,False
7500,1143,147000,True,False,False,False,False
12450,1094,149000,True,False,False,False,False
7441,1486,181000,True,False,False,False,False
8462,1721,201000,True,False,False,False,False
11613,1820,191750,True,False,False,False,False
8450,1349,179000,True,False,False,False,False
16196,1494,215000,True,False,False,False,False
8012,1575,179200,False,False,False,False,True
8012,1266,128000,False,False,False,False,True
9180,884,144000,True,False,False,False,False
8400,2020,144000,False,False,True,False,False
6285,894,120750,True,False,False,False,False
8480,970,132500,True,False,False,False,False
7420,1057,132000,True,False,False,False,False
7758,999,132500,True,False,False,False,False
6970,1120,129000,True,False,False,False,False
13673,1696,143900,True,False,False,False,False
7476,1040,145000,True,False,False,False,False
9945,988,128500,True,False,False,False,False
6173,902,125500,True,False,False,False,False
19522,2503,300000,True,False,False,False,False
17542,2167,294000,True,False,False,False,False
10751,1037,129000,True,False,False,False,False
16647,1701,171000,True,False,False,False,False
12712,1055,147000,True,False,False,False,False
9572,2810,302000,True,False,False,False,False
10678,2872,285000,True,False,False,False,False
4379,1378,214000,False,False,False,False,True
3523,1151,166000,False,False,False,False,True
3784,1565,193800,False,False,False,False,True
4230,1352,208900,False,False,False,False,True
3606,1352,194000,False,False,False,False,True
5330,1550,207500,False,False,False,False,True
4274,1241,199900,False,False,False,False,True
4251,1250,164700,False,False,False,False,True
2280,1501,176500,False,False,False,True,False
3230,1458,176000,False,False,False,False,True
2117,1512,168500,False,False,False,False,True
2117,1573,177000,False,False,False,True,False
2117,1525,177000,False,False,False,True,False
5105,1102,148800,False,False,False,False,True
2645,1441,174000,False,False,False,True,False
7399,1950,239000,True,False,False,False,False
7321,1358,204000,True,False,False,False,False
8010,2048,301000,True,False,False,False,False
8413,2362,312500,True,False,False,False,False
9466,1494,279700,False,False,False,False,True
12000,2362,255000,True,False,False,False,False
16157,1432,194000,True,False,False,False,False
10768,1437,218000,True,False,False,False,False
3840,1295,213750,False,False,False,False,True
9600,1855,187000,True,False,False,False,False
9600,1262,181500,True,False,False,False,False
17778,2497,373000,True,False,False,False,False
18890,2620,190000,False,False,True,False,False
7050,1929,226000,True,False,False,False,False
11700,1152,143450,True,False,False,False,False
8000,2411,240050,True,False,False,False,False
8723,1082,162500,True,False,False,False,False
11700,1295,164000,True,False,False,False,False
11358,1610,185000,True,False,False,False,False
9547,1594,188500,True,False,False,False,False
10530,2075,255000,True,False,False,False,False
11500,1680,136905,False,False,True,False,False
10738,1093,158500,True,False,False,False,False
9600,1242,175500,True,False,False,False,False
10800,1052,127000,True,False,False,False,False
8050,1107,127000,True,False,False,False,False
10355,1214,143000,True,False,False,False,False
10289,1073,156000,True,False,False,False,False
9503,1344,144000,True,False,False,False,False
10624,1728,119000,False,False,True,False,False
10899,1224,103000,False,False,True,False,False
12342,1422,139900,True,False,False,False,False
12772,958,151500,True,False,False,False,False
8892,1065,126500,True,False,False,False,False
10482,1138,145000,True,False,False,False,False
7535,912,120000,True,False,False,False,False
7450,1074,124000,True,False,False,False,False
8339,882,106500,True,False,False,False,False
14357,1187,140500,True,False,False,False,False
8243,964,137500,True,False,False,False,False
8680,894,117600,True,False,False,False,False
8800,1200,163500,True,False,False,False,False
9200,1042,161000,True,False,False,False,False
9350,1302,158000,True,False,False,False,False
8800,2154,224500,True,False,False,False,False
11382,1374,147000,True,False,False,False,False
22002,1652,200000,True,False,False,False,False
14585,1429,181900,True,False,False,False,False
7388,1327,150750,True,False,False,False,False
9842,1224,101800,False,False,True,False,False
8280,932,124000,True,False,False,False,False
12172,908,138500,True,False,False,False,False
5000,334,39300,True,False,False,False,False
5000,666,64500,True,False,False,False,False
3500,670,64000,True,False,False,False,False
5175,808,112000,True,False,False,False,False
9500,1977,165000,True,False,False,False,False
9600,1150,144000,True,False,False,False,False
11345,1920,137000,False,False,True,False,False
9492,1376,105000,True,False,False,False,False
9480,1644,146500,True,False,False,False,False
8668,1560,126000,False,False,True,False,False
10050,1280,175000,True,False,False,False,False
9600,1254,158500,True,False,False,False,False
10150,912,114500,True,False,False,False,False
11344,1524,144000,True,False,False,False,False
18450,2380,129000,True,False,False,False,False
8760,936,141000,True,False,False,False,False
6860,1008,131000,True,False,False,False,False
8250,1053,142100,True,False,False,False,False
8176,1056,139000,True,False,False,False,False
9750,1442,157900,True,False,False,False,False
9250,1056,139400,True,False,False,False,False
11988,1244,150000,True,False,False,False,False
9100,1144,120000,True,False,False,False,False
9736,1721,174850,True,False,False,False,False
9770,922,116000,True,False,False,False,False
10152,1048,135000,True,False,False,False,False
12155,1657,163500,True,False,False,False,False
12198,1411,130000,True,False,False,False,False
10050,1216,129500,True,False,False,False,False
11556,1154,142000,True,False,False,False,False
8078,1560,128600,False,False,True,False,False
10950,948,125000,True,False,False,False,False
7942,1040,136000,True,False,False,False,False
8923,1008,134500,True,False,False,False,False
8540,925,127000,True,False,False,False,False
7134,1360,130000,True,False,False,False,False
7150,1540,115000,True,False,False,False,False
8400,925,116900,True,False,False,False,False
13300,928,132000,True,False,False,False,False
9532,1647,153000,True,False,False,False,False
15783,924,112500,True,False,False,False,False
14190,1544,138000,True,False,False,False,False
9600,893,135000,True,False,False,False,False
12099,1728,156000,True,False,False,False,False
21281,3086,301600,True,False,False,False,False
10134,1034,109000,True,False,False,False,False
5500,882,103200,True,False,False,False,False
10284,1281,128500,True,False,False,False,False
10800,968,64500,True,False,False,False,False
10800,1534,148000,True,False,False,False,False
5400,691,86000,True,False,False,False,False
10090,1651,172000,True,False,False,False,False
8700,888,120000,True,False,False,False,False
8300,952,128500,True,False,False,False,False
11606,2080,135000,True,False,False,False,False
8064,924,122900,True,False,False,False,False
11664,1082,119200,True,False,False,False,False
10496,1846,143000,True,False,False,False,False
7200,988,119000,True,False,False,False,False
7200,1238,102000,True,False,False,False,False
7200,864,129000,True,False,False,False,False
7000,1134,135000,True,False,False,False,False
7500,1040,152000,True,False,False,False,False
7315,1170,140000,True,False,False,False,False
7903,1242,152000,True,False,False,False,False
8000,1377,156500,True,False,False,False,False
8000,1800,141000,False,False,True,False,False
7000,925,99000,True,False,False,False,False
9760,1851,187000,True,False,False,False,False
7590,1812,169500,True,False,False,False,False
6600,864,125500,True,False,False,False,False
6760,936,130000,True,False,False,False,False
6978,960,103000,True,False,False,False,False
9600,1432,132000,True,False,False,False,False
6000,1296,127500,True,False,False,False,False
4480,1022,89500,True,False,False,False,False
7200,936,140000,False,False,True,False,False
3153,967,99900,True,False,False,False,False
10800,1047,100000,True,False,False,False,False
7200,1072,130000,True,False,False,False,False
9000,1174,135000,True,False,False,False,False
6000,1183,120000,True,False,False,False,False
5925,1131,89471,True,False,False,False,False
5925,1141,85000,True,False,False,False,False
6000,960,108500,True,False,False,False,False
9639,1798,137000,True,False,False,False,False
3880,866,110500,True,False,False,False,False
8520,968,100000,True,False,False,False,False
10337,1772,184900,True,False,False,False,False
9863,1642,145000,True,False,False,False,False
9600,1472,125000,True,False,False,False,False
4571,1232,114000,True,False,False,False,False
13600,2337,90000,False,True,False,False,False
8398,1650,144100,True,False,False,False,False
9900,2210,117500,True,False,False,False,False
3600,1358,124500,True,False,False,False,False
13500,2454,185000,True,False,False,False,False
7200,2291,133900,False,True,False,False,False
5400,1616,152000,True,False,False,False,False
8100,1559,153500,True,False,False,False,False
10800,2554,159500,True,False,False,False,False
9439,1248,87000,True,False,False,False,False
8626,968,104500,True,False,False,False,False
11800,1382,110000,True,False,False,False,False
6854,1060,136500,True,False,False,False,False
8674,1435,128250,True,False,False,False,False
8731,1167,144000,True,False,False,False,False
8737,1635,210000,True,False,False,False,False
6125,1274,135000,True,False,False,False,False
6000,1232,128000,True,False,False,False,False
6000,1218,131000,True,False,False,False,False
6120,884,113000,True,False,False,False,False
6240,1409,126000,True,False,False,False,False
6240,1322,132000,True,False,False,False,False
6240,1426,131750,True,False,False,False,False
6120,1281,132500,True,False,False,False,False
6120,1513,137500,True,False,False,False,False
6120,854,132000,True,False,False,False,False
6240,1367,127500,True,False,False,False,False
6180,986,102000,True,False,False,False,False
7755,2264,200000,True,False,False,False,False
13515,1824,180500,True,False,False,False,False
8850,1376,165000,True,False,False,False,False
8550,1316,90000,True,False,False,False,False
8730,1396,153575,True,False,False,False,False
5700,1344,140000,True,False,False,False,False
8520,2526,136000,True,False,False,False,False
5680,1173,113000,True,False,False,False,False
5680,1214,117000,True,False,False,False,False
7758,1818,169500,True,False,False,False,False
7449,1108,139400,True,False,False,False,False
13200,2294,202500,True,False,False,False,False
6882,1355,127000,True,False,False,False,False
9000,1375,141000,True,False,False,False,False
9780,1952,212300,True,False,False,False,False
10320,2180,161000,True,False,False,False,False
4330,1315,99500,False,True,False,False,False
7200,1111,101000,True,False,False,False,False
4800,1196,109900,True,False,False,False,False
12358,1382,128500,True,False,False,False,False
10120,1889,122000,False,True,False,False,False
4388,840,87000,True,False,False,False,False
10320,1484,50000,True,False,False,False,False
12888,2267,219000,True,False,False,False,False
18030,3086,200500,True,False,False,False,False
8160,1134,126000,True,False,False,False,False
4484,1282,108500,False,True,False,False,False
11235,999,130000,False,True,False,False,False
11235,1452,158450,True,False,False,False,False
14299,1005,115400,True,False,False,False,False
7943,1029,118500,True,False,False,False,False
14149,1020,165000,True,False,False,False,False
11677,1040,123000,True,False,False,False,False
8400,913,129000,True,False,False,False,False
7094,894,125000,True,False,False,False,False
8978,948,108000,True,False,False,False,False
8425,868,119900,False,True,False,False,False
8665,897,115000,True,False,False,False,False
8398,943,134500,True,False,False,False,False
7742,955,127000,True,False,False,False,False
8724,894,129000,True,False,False,False,False
8197,1285,143500,True,False,False,False,False
8169,912,129000,True,False,False,False,False
14175,1375,187000,True,False,False,False,False
16779,2654,158000,True,False,False,False,False
25339,1416,112000,True,False,False,False,False
6960,1302,165250,True,False,False,False,False
11375,1299,150000,True,False,False,False,False
13770,1176,137000,True,False,False,False,False
9000,998,89500,True,False,False,False,False
115149,1824,302000,True,False,False,False,False
11075,1522,182000,True,False,False,False,False
10029,2060,211000,True,False,False,False,False
17541,1325,216000,True,False,False,False,False
22692,1630,130000,True,False,False,False,False
17808,1242,109900,True,False,False,False,False
12671,2422,255000,True,False,False,False,False
12615,2158,243000,True,False,False,False,False
10512,1626,154000,True,False,False,False,False
5400,864,118000,True,False,False,False,False
11515,943,80000,True,False,False,False,False
7711,1440,150000,False,False,True,False,False
9098,605,86000,True,False,False,False,False
3869,1038,130000,False,False,False,False,True
9280,1342,125000,True,False,False,False,False
11100,1480,136500,True,False,False,False,False
7550,1362,96000,True,False,False,False,False
9060,1340,120000,True,False,False,False,False
23920,1822,228500,True,False,False,False,False
10357,1442,179900,True,False,False,False,False
13474,2243,225000,True,False,False,False,False
10380,2730,301000,True,False,False,False,False
13125,2127,238000,True,False,False,False,False
11287,1982,228500,True,False,False,False,False
9317,1958,220000,True,False,False,False,False
9965,2696,383970,True,False,False,False,False
9965,2828,424870,True,False,False,False,False
9178,1651,250000,True,False,False,False,False
10481,2140,360000,True,False,False,False,False
10652,1494,279500,True,False,False,False,False
11175,1316,200141,True,False,False,False,False
10235,1651,246500,True,False,False,False,False
9588,2574,276000,True,False,False,False,False
8814,1274,203000,True,False,False,False,False
11103,1456,155835,True,False,False,False,False
8556,1240,194000,True,False,False,False,False
6762,1208,195400,True,False,False,False,False
11750,1546,217000,True,False,False,False,False
8760,1500,212999,True,False,False,False,False
7242,1270,175900,True,False,False,False,False
9316,1795,191000,True,False,False,False,False
9317,1314,176432,True,False,False,False,False
14364,2062,277000,True,False,False,False,False
8883,1873,207000,True,False,False,False,False
159000,2144,277000,True,False,False,False,False
53107,1953,240000,True,False,False,False,False
12205,2087,187500,True,False,False,False,False
20064,1743,279000,True,False,False,False,False
14217,1022,139500,True,False,False,False,False
8775,990,126000,True,False,False,False,False
11249,1200,177500,True,False,False,False,False
10021,1308,175000,True,False,False,False,False
9531,1796,211000,True,False,False,False,False
8428,990,146000,True,False,False,False,False
16561,1097,147900,True,False,False,False,False
8070,990,123600,True,False,False,False,False
9337,1786,204750,True,False,False,False,False
10820,1873,235500,True,False,False,False,False
12352,1753,217000,True,False,False,False,False
9543,1690,190550,True,False,False,False,False
8826,1842,217500,True,False,False,False,False
10665,1479,226000,True,False,False,False,False
11317,1668,180000,True,False,False,False,False
11800,894,131000,True,False,False,False,False
8660,1025,153500,True,False,False,False,False
9720,1009,160000,True,False,False,False,False
8982,1040,134900,True,False,False,False,False
16300,907,130000,True,False,False,False,False
9675,879,120000,True,False,False,False,False
7700,882,112500,True,False,False,False,False
10356,969,122000,True,False,False,False,False
7200,864,127000,True,False,False,False,False
7200,875,117000,True,False,False,False,False
10386,2000,305900,True,False,False,False,False
9375,2169,228500,True,False,False,False,False
11354,1673,270000,True,False,False,False,False
8749,1459,192000,True,False,False,False,False
8749,1932,213000,True,False,False,False,False
8158,1729,200000,True,False,False,False,False
16226,2452,267000,True,False,False,False,False
11927,1592,228000,True,False,False,False,False
12728,2439,275000,True,False,False,False,False
15295,1992,211000,True,False,False,False,False
11248,1668,285000,True,False,False,False,False
10000,2090,240000,True,False,False,False,False
4435,848,131500,False,False,False,False,True
17227,1341,246900,True,False,False,False,False
8200,1928,219500,True,False,False,False,False
8450,1337,185000,True,False,False,False,False
8145,1476,179400,True,False,False,False,False
9245,1797,213500,True,False,False,False,False
8500,1422,179600,True,False,False,False,False
8769,1190,173500,True,False,False,False,False
8334,1330,167840,True,False,False,False,False
8333,1491,168675,True,False,False,False,False
9045,1536,167000,True,False,False,False,False
9170,1214,140000,True,False,False,False,False
9825,936,118500,True,False,False,False,False
8308,1088,110000,True,False,False,False,False
10921,960,94750,True,False,False,False,False
16287,1351,122000,True,False,False,False,False
8240,1179,110000,True,False,False,False,False
11841,816,118500,False,False,True,False,False
6285,1044,133500,True,False,False,False,False
7917,1113,148000,True,False,False,False,False
9555,2233,141000,False,False,True,False,False
8536,1125,155000,True,False,False,False,False
7024,1090,157000,True,False,False,False,False
7023,1408,171500,True,False,False,False,False
39290,5095,183850,True,False,False,False,False
40094,4676,184750,True,False,False,False,False
3675,1072,140000,False,False,False,False,True
6400,960,131750,True,False,False,False,False
6882,1152,61500,False,False,True,False,False
10215,948,111000,True,False,False,False,False
8741,1195,98500,False,False,True,False,False
4270,774,79000,True,False,False,False,False
10042,865,108500,True,False,False,False,False
9450,894,110000,True,False,False,False,False
11767,1346,112000,True,False,False,False,False
8172,768,125000,True,False,False,False,False
8172,864,79275,True,False,False,False,False
8190,948,119000,True,False,False,False,False
10896,3395,200000,False,True,False,False,False
10890,2592,150000,False,False,True,False,False
10592,1502,165000,True,False,False,False,False
10594,789,96500,True,False,False,False,False
7223,1422,136500,True,False,False,False,False
6821,1298,146500,True,False,False,False,False
7200,1768,175000,True,False,False,False,False
4000,1098,148500,True,False,False,False,False
6720,1436,141500,True,False,False,False,False
7642,1426,189950,True,False,False,False,False
7155,1461,135000,True,False,False,False,False
7128,1646,164000,True,False,False,False,False
4280,694,90350,True,False,False,False,False
5362,1250,139000,True,False,False,False,False
6305,954,119750,True,False,False,False,False
7136,1958,145000,False,False,True,False,False
6270,2002,145000,False,False,True,False,False
7230,1718,238000,True,False,False,False,False
13108,1226,153500,True,False,False,False,False
22420,2624,239000,True,False,False,False,False
12168,3194,359100,True,False,False,False,False
7810,1755,188000,True,False,False,False,False
